year,km_driven,owner,fuel_CNG,fuel_Diesel,fuel_Electric,fuel_LPG,fuel_Petrol,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Automatic,transmission_Manual
2012,70000,2,False,True,False,False,False,False,True,False,False,True
2009,55000,2,False,False,False,False,True,False,True,False,False,True
2011,60000,3,False,False,False,False,True,False,True,False,False,True
2011,74000,2,False,True,False,False,False,False,True,False,False,True
2015,23600,1,False,False,False,False,True,True,False,False,False,True
2014,71318,1,False,True,False,False,False,True,False,False,False,True
2003,78098,1,False,False,False,False,True,False,True,False,False,True
2014,30000,1,False,False,False,False,True,False,True,False,False,True
2012,45000,2,False,False,False,False,True,False,True,False,False,True
2008,67000,1,False,False,False,False,True,False,True,False,False,True
2015,25000,1,False,False,False,False,True,False,True,False,False,True
2015,40000,1,False,True,False,False,False,False,True,False,False,True
2011,30000,1,False,False,False,False,True,False,True,False,False,True
2016,20000,1,False,True,False,False,False,False,True,False,False,True
2016,40000,1,False,True,False,False,False,False,True,False,False,True
2011,120000,1,False,True,False,False,False,False,True,False,False,True
2008,120000,2,False,True,False,False,False,False,True,False,False,True
2010,97000,2,False,False,False,False,True,False,True,False,False,True
2004,120000,2,False,True,False,False,False,False,True,False,False,True
2013,88000,2,False,True,False,False,False,False,True,False,False,True
2014,38406,1,False,True,False,False,False,True,False,False,False,True
2014,54350,1,False,False,False,False,True,True,False,False,False,True
2015,32260,1,False,False,False,False,True,True,False,False,False,True
2014,58231,1,False,True,False,False,False,True,False,False,False,True
2012,59858,1,False,False,False,False,True,True,False,False,False,True
2010,73350,1,False,False,False,False,True,True,False,False,False,True
2013,88473,1,False,True,False,False,False,True,False,False,False,True
2013,96987,1,False,False,False,False,True,True,False,False,False,True
2016,77350,1,False,True,False,False,False,True,False,False,True,False
2015,61187,1,False,True,False,False,False,True,False,False,False,True
2009,68350,1,False,True,False,False,False,True,False,False,False,True
2015,81150,1,False,True,False,False,False,True,False,False,False,True
2015,30000,1,False,False,False,False,True,False,True,False,False,True
2009,120000,2,False,True,False,False,False,False,True,False,False,True
2012,180000,1,False,True,False,False,False,False,True,False,False,True
2007,50000,2,False,False,False,False,True,False,True,False,False,True
2010,80000,1,False,True,False,False,False,False,True,False,False,True
2011,280000,1,False,True,False,False,False,False,True,False,False,True
2015,90000,2,False,True,False,False,False,False,True,False,False,True
2014,250000,2,False,True,False,False,False,False,True,False,False,True
2012,90000,4,False,True,False,False,False,False,True,False,False,True
2010,110000,3,False,True,False,False,False,False,True,False,False,True
2000,80000,2,False,False,False,False,True,False,True,False,False,True
2016,35000,1,False,True,False,False,False,False,True,False,False,True
2010,52000,2,False,False,False,False,True,False,True,False,False,True
2009,140000,1,False,True,False,False,False,False,True,False,False,True
2013,60000,2,False,False,False,False,True,False,True,False,False,True
2016,70000,3,False,False,False,False,True,False,True,False,False,True
2001,97000,4,False,False,False,False,True,False,True,False,False,True
2012,125000,2,False,True,False,False,False,False,True,False,False,True
2010,300000,3,False,False,False,False,True,False,True,False,False,True
2015,120000,2,False,True,False,False,False,False,True,False,False,True
2015,87000,1,False,True,False,False,False,False,True,False,False,True
2010,75000,3,False,True,False,False,False,False,True,False,False,True
2014,60000,2,False,False,False,False,True,False,True,False,False,True
2015,25000,1,False,False,False,False,True,False,True,False,False,True
2016,26000,1,False,False,False,False,True,False,True,False,False,True
2016,26000,1,False,False,False,False,True,False,True,False,False,True
2015,35000,1,False,False,False,False,True,False,True,False,False,True
2014,100000,1,False,False,False,False,True,False,True,False,False,True
2007,80000,2,False,False,False,False,True,False,True,False,False,True
2004,90000,4,False,False,False,False,True,False,True,False,False,True
2013,80000,1,False,True,False,False,False,False,True,False,False,True
2002,100000,1,False,False,False,False,True,False,True,False,False,True
2008,120000,2,False,False,False,False,True,False,True,False,False,True
2014,55000,1,False,False,False,False,True,False,True,False,False,True
2011,40000,2,False,False,False,False,True,False,True,False,False,True
2005,50000,2,False,True,False,False,False,False,True,False,False,True
2010,90000,2,False,False,False,False,True,False,True,False,False,True
2013,38500,1,False,True,False,False,False,False,True,False,False,True
2001,49359,3,False,False,False,False,True,False,True,False,False,True
2005,70000,2,False,False,False,False,True,False,True,False,False,True
2008,90000,2,False,False,False,False,True,False,True,False,False,True
2010,50000,2,False,False,False,False,True,False,True,False,False,True
2012,108731,1,False,True,False,False,False,False,True,False,False,True
2010,120000,1,False,True,False,False,False,False,True,False,False,True
2012,40000,2,False,False,False,False,True,False,True,False,False,True
2014,120000,1,False,True,False,False,False,False,True,False,False,True
2005,100000,4,False,False,False,False,True,False,True,False,False,True
2012,110000,4,False,True,False,False,False,False,True,False,False,True
2014,80000,1,False,False,False,False,True,False,True,False,False,True
2013,90000,1,False,True,False,False,False,False,True,False,False,True
2009,75000,1,False,True,False,False,False,True,False,False,True,False
2006,105700,1,False,False,False,False,True,False,True,False,False,True
2010,70000,1,False,False,False,False,True,False,True,False,False,True
2005,24000,1,False,False,False,False,True,False,True,False,False,True
2014,64000,2,False,False,False,False,True,True,False,False,False,True
2009,120000,3,False,True,False,False,False,False,True,False,False,True
2011,37091,1,False,False,False,False,True,False,True,False,False,True
2016,60000,3,False,True,False,False,False,False,True,False,False,True
2008,110000,3,False,False,False,False,True,False,True,False,False,True
2011,100000,2,False,True,False,False,False,False,True,False,False,True
2016,85000,1,False,True,False,False,False,False,True,False,False,True
2012,140000,1,False,True,False,False,False,False,True,False,False,True
2014,100000,2,False,True,False,False,False,False,True,False,False,True
2016,21000,1,False,False,False,False,True,True,False,False,False,True
2011,28000,1,False,False,False,False,True,True,False,False,False,True
2016,58000,1,False,True,False,False,False,True,False,False,False,True
2012,25000,1,False,False,False,False,True,False,True,False,False,True
2011,72000,1,False,False,False,False,True,True,False,False,False,True
2013,89000,1,False,True,False,False,False,True,False,False,False,True
2012,160000,1,False,True,False,False,False,True,False,False,False,True
2012,30000,3,False,False,False,False,True,False,True,False,False,True
2014,37555,1,False,False,False,False,True,True,False,False,False,True
2014,56600,1,True,False,False,False,False,True,False,False,False,True
2013,110000,1,False,True,False,False,False,False,True,False,False,True
2014,100000,2,False,False,False,False,True,False,True,False,False,True
2012,120000,1,False,True,False,False,False,False,True,False,False,True
2009,67580,2,False,False,False,False,True,False,True,False,False,True
2009,100000,3,False,False,False,False,True,False,True,False,False,True
2004,60000,1,False,False,False,False,True,False,True,False,False,True
2014,125000,2,False,True,False,False,False,False,True,False,False,True
2008,120000,2,False,True,False,False,False,False,True,False,False,True
2010,130000,2,False,True,False,False,False,False,True,False,False,True
2009,250000,2,False,False,False,False,True,False,True,False,False,True
2016,52600,1,False,True,False,False,False,False,True,False,False,True
2014,82000,1,False,True,False,False,False,False,True,False,False,True
2015,40000,1,False,True,False,False,False,False,True,False,False,True
2013,78000,1,False,True,False,False,False,True,False,False,False,True
2015,48238,1,False,False,False,False,True,False,False,True,True,False
2016,38365,1,False,False,False,False,True,True,False,False,False,True
2016,23670,1,False,True,False,False,False,False,False,True,False,True
2013,57353,1,False,False,False,False,True,False,False,True,False,True
2015,68308,1,False,True,False,False,False,False,False,True,False,True
2015,63240,1,False,True,False,False,False,False,False,True,False,True
2016,60000,1,False,True,False,False,False,False,True,False,False,True
2008,100000,1,False,False,False,False,True,False,True,False,False,True
2013,60000,1,False,False,False,False,True,False,True,False,False,True
2012,90000,1,False,True,False,False,False,False,True,False,False,True
2015,90000,3,False,True,False,False,False,False,True,False,False,True
2012,140000,1,False,True,False,False,False,False,True,False,False,True
2007,65000,1,False,False,False,False,True,True,False,False,False,True
2015,38000,1,False,True,False,False,False,False,True,False,False,True
2012,80000,1,False,True,False,False,False,False,True,False,False,True
2007,50000,2,False,False,False,False,True,False,True,False,False,True
2006,110000,1,False,False,False,False,True,False,True,False,False,True
2012,90000,2,False,False,False,False,True,False,True,False,False,True
2010,128000,1,False,False,False,False,True,False,True,False,False,True
2016,30000,1,False,False,False,False,True,True,False,False,False,True
2016,23000,1,False,False,False,False,True,True,False,False,False,True
2012,120000,1,False,True,False,False,False,False,True,False,False,True
2012,40000,1,False,False,False,False,True,True,False,False,False,True
2014,27000,1,False,True,False,False,False,True,False,False,False,True
2012,65000,1,False,True,False,False,False,True,False,False,False,True
2015,32000,1,False,False,False,False,True,True,False,False,False,True
